binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_1,random choice 2,multicollinearity 2,duplicate_2,multicollinearity 1,informative_1,uniform corr 2,pd qcut3,random label num 12,uniform corr 1,constant_1,correlated w target 1,semi_constant_2,correlated w target 2,min max scaling,random label num 4,target,pd qcut1,outliers 1,standard scaling,constant_2,informative_2,pd qcut2,random choice 4,semi_constant_1,multicollinearity 4,random choice 7,outliers 2,corr_feature_class,multicollinearity 3,class
binary_2,,,1932-03-15,(973)577-4617,,87778 Jennifer Circle,Weberstad,CT,15818,-1.248891718662567,Rand Choice 1,,-2.1494709706326964,-0.7042170524921681,-1.248891718662567,0.23654842635509454,G1,label num hi 3,0.3755403176769524,constant_value,,q_const_0,-0.8037476959221084,295.56197022958645,label num lo 4,-4.011917210243119,Low,-1.3583496594026214,42893.83782244407,constant_value,-2.1494709706326964,,South,q_const_0,-1.4193784179267965,,2.2333164979576035,,-1.769740741253614,0
binary_1,,Smith,1977-01-21,795.543.7737x3574,dawsonaudrey@example.net,053 Miller Forest Suite 316,Derekhaven,LA,60319,0.1416551023145658,Rand Choice 2,,0.3024527305882493,1.1713128249283693,0.1416551023145658,0.7782199395886105,G4,label num hi 1,0.46885685397193966,constant_value,-0.16171054108859606,q_const_0,0.057846562779512944,284.4309996685332,label num lo 1,0.828114311157734,,-0.29162799000401995,41842.61052686759,constant_value,0.3024527305882493,Q3,North,q_const_0,0.7099079501458195,Monday,,,1.1534604392060324,1
binary_2,Mark,Price,2006-02-08,001-635-823-1816x8275,,,,,,0.4799055578893142,Rand Choice 2,,-0.787362050873328,0.1620912436000501,0.4799055578893142,0.24417276412541772,G3,label num hi 7,0.7006621878107883,constant_value,,q_const_0,1.927445522077583,344.0618153154225,,-1.605714401713334,Low,-0.4152170211335212,,constant_value,-0.787362050873328,Q2,East,q_const_0,-1.2229573537001468,,4.058471498288881,-1.4033046161135747,,0
binary_1,Victoria,Phillips,1937-04-25,,,,,RI,25454,-1.9105295703059597,Rand Choice 1,-0.12610669446367317,-4.543441462057407,-0.12314396263537254,-1.9105295703059597,0.000786231004964761,G1,,0.17172799776059106,constant_value,-3.281037754543348,q_const_0,-8.353246104351904,470.95755507208014,label num lo 2,-8.943211902134983,Low,-0.7899281392913371,51219.53851605616,constant_value,-4.543441462057407,Q1,,q_const_0,0.5429615409772878,,1.1351008061329906,-3.050800799593082,0.9134596692002714,0
binary_2,,,2015-07-25,(376)878-3223x304,stevenporter@example.com,9671 Paul Mission,North Mark,HI,41642,-0.8367587869003905,Rand Choice 2,0.04829593263825638,-1.126952386009454,,-0.8367587869003905,0.04175866287997191,G3,label num hi 7,0.3638364569282095,constant_value,-4.660180061150451,q_const_0,,277.41604306305544,label num lo 3,-1.9439237360293866,Low,-0.12259477115391812,,constant_value,-1.126952386009454,,,q_const_0,1.886218221765005,,6.557674183553509,4.366497618465042,,0
binary_2,Kevin,,2015-06-10,,pachecofelicia@example.org,,,KS,45199,-0.9092819818066576,Rand Choice 2,0.5098171851174855,-0.7593534437699292,-0.9499760757745472,-0.9092819818066576,0.7187203041378992,G3,label num hi 12,0.660333190255169,constant_value,2.34274804828372,q_const_0,-4.895024481460684,295.85232633099616,label num lo 2,-1.1352662502001614,Low,-0.6127940025727991,49591.70474202898,constant_value,-0.7593534437699292,,,q_const_0,0.02162979648604371,Friday,,0.37266622002574357,0.5784956591052484,0
binary_1,Michele,Williamson,1947-10-12,621.407.2301,alexisstephenson@example.net,6006 Krystal Rapid,Rogersborough,MA,17917,-1.4664279717207145,Rand Choice 2,-0.8529933955835715,-2.1862024170571805,1.4006514985275949,-1.4664279717207145,0.1035349551557308,G1,label num hi 9,0.08630590591719739,constant_value,1.785505862471252,q_const_0,,435.27607836723473,label num lo 3,-4.026303226871289,Low,,51553.748453689244,constant_value,-2.1862024170571805,,West,q_const_0,0.4128309341514335,,5.867665549869907,0.37242472484711175,0.6423934859240201,0
binary_2,Victor,Lamb,1928-08-25,,,,Laurashire,MN,37842,-1.1871319279200092,Rand Choice 2,-0.1765011780114352,-0.9613896346388332,0.5382737732346399,-1.1871319279200092,0.7897421848495818,G3,label num hi 6,0.27492736430795534,constant_value,-0.12708313075209976,q_const_0,-2.420513755956969,406.1564117922813,label num lo 3,-1.4858384311787667,,-1.2640198972915273,61942.44525701279,constant_value,-0.9613896346388332,Q2,,q_const_0,-0.6703418100607749,Wednesday,2.3126142362949156,4.585737493780034,-1.1556678472544435,0
binary_1,Holly,Duncan,1955-02-04,(918)353-0718x418,jameshiggins@example.com,96911 Shannon Radial,West Theodoreland,CO,86000,0.9815184317762554,Rand Choice 2,0.2821222014646516,-0.946258381368779,1.01812305294674,0.9815184317762554,0.05016750122219465,G3,label num hi 10,0.5969261117287022,constant_value,-0.9095488137538513,q_const_0,0.35211396959896657,256.9358411461713,label num lo 3,-2.094210441226708,Low,0.029057119383584868,50584.35689768089,constant_value,-0.946258381368779,Q2,East,q_const_0,-1.6635209157372768,,-0.11801613912201026,-1.6018930496207524,-1.4270388700375707,0
,David,Murray,1972-07-01,+1-226-209-2245x4687,iolson@example.net,0578 Gomez Rapids Suite 978,,MS,78682,-1.377190146941394,Rand Choice 1,0.21998658385651298,0.9239000327237596,,-1.377190146941394,0.655771317139382,G5,label num hi 7,0.7184657011127146,constant_value,3.8453827816436554,q_const_0,4.445064190531464,,label num lo 3,2.6077471261174345,,,60869.43090914606,constant_value,0.9239000327237596,Q4,South,q_const_0,1.0972751623341235,Saturday,1.3273578354618474,,0.28488063613919057,1
binary_2,Andrew,Miller,1938-01-31,783-429-8839x2275,aguilarheather@example.net,,South Shawnchester,MT,24875,-0.9458326583932422,Rand Choice 1,,-0.4463980032494711,-2.195138145183206,-0.9458326583932422,0.8858956330881955,G4,,0.3471846399439602,constant_value,,q_const_0,-0.22607960217309758,419.77335416527933,label num lo 3,-0.4542590496088541,Low,-0.334142678755315,,constant_value,-0.4463980032494711,,West,q_const_0,0.6554336732343756,Saturday,0.5560634834823488,3.0439812671935575,0.4992043756399476,0
binary_1,Peggy,,1919-11-27,,hpope@example.org,053 Christie Inlet,,SD,69700,0.08488708859308192,Rand Choice 2,-0.9237795139546638,0.1019085294677704,-0.587294183566886,0.08488708859308192,0.26157624145551583,G4,,0.2670947653250388,constant_value,1.4236942755000412,q_const_0,-2.2945957327558104,426.04123104356637,label num lo 4,0.415413690094249,High,0.8817159922369519,50272.17613847806,constant_value,0.1019085294677704,,,q_const_0,0.8869694497948295,,,0.5757770332150385,,1
binary_1,,Foster,1972-12-06,501.255.8214,anthony71@example.net,86098 Samantha Unions Suite 853,,RI,28844,1.9311842233411438,Rand Choice 2,,-0.8561067395854534,1.2008843896870802,1.9311842233411438,0.46644146464712755,G3,label num hi 5,0.32555315289000925,constant_value,-4.096492167099237,q_const_0,-2.320049003488411,393.4027149613417,label num lo 2,-2.181746828916518,Low,1.120563284003194,42071.57795456397,constant_value,-0.8561067395854534,Q1,West,q_const_0,0.13656046633083666,,3.4840333404782102,,0.5191674266330092,0
binary_1,,,1934-02-24,419.568.2976x806,harrisjeffery@example.net,1071 Ramirez Street,,CA,61869,-0.814051355223798,,,-0.9875623056567523,0.16948463993840476,-0.814051355223798,0.7975867113705741,G3,label num hi 4,0.21095223474838237,constant_value,-0.4226479605029502,q_const_0,-0.2662106404229714,401.44781501443146,label num lo 3,-1.6521233245133637,Low,1.2999257809147755,44908.19447398054,constant_value,-0.9875623056567523,Q2,,q_const_0,-0.13252761882032463,,1.412470915223187,1.461649844534279,-0.5740065946131145,0
binary_1,Rebecca,Ray,1998-09-03,(934)882-7713x4825,loretta17@example.com,,Charlestown,NC,37282,-1.0581452076855058,Rand Choice 1,-0.006338026655666062,1.2390859357282038,0.4925558414764286,-1.0581452076855058,0.806583738364714,G6,label num hi 1,0.9942756056327597,constant_value,-3.003871816772201,q_const_0,1.0203954906079937,173.41077848395136,label num lo 1,3.1884622822839273,High,,44103.04379929173,constant_value,1.2390859357282038,,South,q_const_0,0.13401141394874305,,3.756406875057155,3.680344701841166,,1
binary_2,John,Ramirez,1921-12-05,,tjuarez@example.org,,Mathisview,MO,31504,2.2995086961218822,Rand Choice 1,,-1.3825004275456174,1.249510477022574,2.2995086961218822,0.03737759201235209,G1,label num hi 2,,constant_value,-1.0364655867202384,q_const_0,-1.8454193448426865,331.2920419274946,label num lo 3,-3.417871168358757,Low,2.04704231369127,55043.73616550191,constant_value,-1.3825004275456174,Q1,,q_const_0,2.286229479095059,,,,,0
binary_2,,Serrano,2006-08-06,+1-965-539-8304,james56@example.net,,,,,2.018603478766064,Rand Choice 2,-0.4871690186395115,1.9440445272296278,-1.8288148558311779,2.018603478766064,0.6383016550551299,G6,label num hi 5,0.6985559490408987,constant_value,0.7142773928837689,q_const_0,-0.7955726895966415,281.6642851471956,label num lo 1,3.789067121371432,High,1.2822349698914786,53856.15557561963,constant_value,1.9440445272296278,Q4,South,q_const_0,0.20843935626712928,Monday,,1.1741886964328097,0.32559065157853867,1
binary_2,Joseph,,1918-12-27,817-580-6927x067,,067 Alexander Track Suite 845,Port Johnhaven,MN,58334,-0.46645607830159475,Rand Choice 2,,0.2785208175355547,,-0.46645607830159475,0.8983538773795499,G4,label num hi 4,0.7047044308369309,constant_value,-4.476754644630608,q_const_0,,493.4497293173303,label num lo 4,0.9565431388558185,,0.8623863347502908,45157.11351266138,constant_value,0.2785208175355547,,,q_const_0,-0.20103114508541567,,2.6226148955379207,,0.590920116539253,0
binary_2,Colton,Mitchell,2023-04-22,,,91379 Cassandra Island Apt. 536,,RI,78870,3.166705228078432,Rand Choice 2,-0.23551161508859025,-0.7721300672997755,-0.6838667591818595,3.166705228078432,0.28673447651877737,G3,label num hi 10,0.047951100923327536,constant_value,-1.3768732924988065,q_const_0,,324.5674881345547,label num lo 1,-2.3669694925071827,Low,1.1933393942118493,40085.585596932135,constant_value,-0.7721300672997755,Q1,South,q_const_0,-0.38882088123123554,Wednesday,0.7599099087241088,0.6825347571633955,,0
binary_2,Glenn,,1984-10-04,250.917.8555,,,South Wesleystad,HI,71631,-0.017795777638104138,Rand Choice 2,0.4648529094124335,-0.012814400561458106,0.427737013862938,-0.017795777638104138,0.2648999320572002,G4,label num hi 3,0.8017540087709776,constant_value,2.351509344211157,q_const_0,0.14155931474360925,494.43026626652545,label num lo 4,0.20006956827699396,High,0.5432373068782701,40091.347151475326,constant_value,-0.012814400561458106,Q3,East,q_const_0,1.4890474326704901,Friday,3.409908451213342,,2.015399333796132,1
binary_2,Brian,,1958-12-18,367.209.8402x6642,bellcharles@example.com,,West Angela,MA,68297,-0.6401907603089994,Rand Choice 1,,-0.06063491024124035,-0.8027734785057602,-0.6401907603089994,0.3514660802860242,G4,label num hi 3,,constant_value,,q_const_0,2.2919878582670408,429.8048300394374,label num lo 4,0.2815604113622468,High,0.5140820637609536,55836.15815127136,constant_value,-0.06063491024124035,,East,q_const_0,0.9263040056985524,,3.679619000305702,-2.849306309955426,1.5472080692402932,0
binary_1,Kimberly,Davis,1937-11-29,393-514-8406,brian79@example.org,,,,,-2.5028474689252995,Rand Choice 2,,1.0852832689148577,0.06982670543847547,-2.5028474689252995,0.6260149605720422,G6,label num hi 8,0.5439097317951264,constant_value,1.7159832649654463,q_const_0,1.7625694736507604,285.503809623231,label num lo 4,3.285956865847143,High,-0.6872167962117789,43551.30122586408,constant_value,1.0852832689148577,,South,q_const_0,0.33171867643271497,,3.0248720582044575,,,1
binary_2,Dylan,Higgins,1994-05-24,001-978-365-5068x516,sjones@example.org,,New Kristi,WY,92866,2.0926032438463285,,,-1.4783541348069398,,2.0926032438463285,0.24644173372342726,G1,label num hi 6,0.1184875338163543,constant_value,-5.364235786685765,q_const_0,-1.4706307180203377,88.16930592091015,label num lo 4,-3.5620111477316714,Low,,59133.88399486321,constant_value,-1.4783541348069398,,,q_const_0,-0.9164322073888832,,2.086658427798838,,-0.31375048672808303,0
binary_2,Steven,,1938-08-05,719-325-9584,,,Port Jerry,NJ,71485,-1.058506662415183,Rand Choice 2,-0.6827932707774385,-1.6487431846039207,0.1713860903592891,-1.058506662415183,0.42516357908977653,G2,label num hi 6,,constant_value,-1.2212843517334693,q_const_0,-4.702200893753241,445.5143200279153,label num lo 2,-2.995840722019704,,0.5178786618508189,49913.74874180731,constant_value,-1.6487431846039207,Q1,South,q_const_0,-0.7144870499670964,Friday,2.7338388683286787,,-0.09351824254012063,0
binary_2,Kristopher,Owens,1996-04-08,727.932.2434x788,sarahnixon@example.net,,Harrisonhaven,WI,30233,0.437673217356617,,-0.5631151513379345,-0.5143222759704336,0.9796661611282353,0.437673217356617,0.31830840682016037,G4,label num hi 9,0.39097676861910774,constant_value,-3.468310566000501,q_const_0,3.195364321070366,365.38889522400206,label num lo 3,-1.0085095347732804,,,41279.61799365694,constant_value,-0.5143222759704336,Q2,,q_const_0,,,7.254584584069224,3.4322590390548964,,0
binary_1,Patricia,Watkins,2022-10-26,480-352-2980x943,mossjason@example.net,77061 Tammy Mission Suite 558,,FM,07528,0.3017741973473168,Rand Choice 2,-0.43157623755616586,0.3602210979505417,,0.3017741973473168,0.41415146935287184,G4,label num hi 12,0.8862937557852968,constant_value,-1.1723439101220252,q_const_0,2.150643919665349,223.76544221803007,label num lo 4,0.904516978522908,High,-1.1315902599105432,59191.972883821116,constant_value,0.3602210979505417,Q3,West,q_const_0,-0.412923524967549,Thursday,1.6391737851357242,0.30927597827361875,,1
binary_1,Tiffany,,1911-06-06,789.293.6469,sharonespinoza@example.com,7988 Melanie Junction Apt. 349,,TX,15302,0.4209967428473269,Rand Choice 2,-0.17819744567064535,1.9383879722964832,0.10773472305900246,0.4209967428473269,0.9652517260707476,G6,,0.35588103647784164,constant_value,7.908682691476116,q_const_0,2.5825120504568506,290.0701777348086,label num lo 1,4.249001997374074,High,-0.38328627563500345,58584.428197597816,constant_value,1.9383879722964832,Q4,South,q_const_0,,,4.722060986408958,,1.9015247019136328,1
binary_1,Pamela,Manning,1911-02-04,472-325-3917,uwhite@example.org,,Lewisburgh,LA,71679,0.5164605471124514,Rand Choice 1,,0.8838455533174182,-0.17914732833863625,0.5164605471124514,0.9350513572846698,G5,,0.8244511954789223,constant_value,,q_const_0,0.025373533280904192,183.72525511471528,label num lo 2,1.962447304733548,High,-3.305782297648748,66979.11231577565,constant_value,0.8838455533174182,Q3,North,q_const_0,-0.442090321822491,,1.7517962098209454,,0.0774515610775212,1
,,Murphy,1981-04-22,9168743513,angelajohnson@example.com,,,,,-1.0185312142426044,Rand Choice 2,,-1.4068703035145278,0.13981120333785693,-1.0185312142426044,0.040444682833401246,G2,label num hi 5,0.1293490832687219,constant_value,-3.7176712671771703,q_const_0,0.2872969365440994,291.6661621041433,label num lo 2,-2.489671222921921,,-1.4435926840198778,39920.92839987348,constant_value,-1.4068703035145278,Q1,,q_const_0,-0.3450241020571669,Wednesday,2.889042094849434,2.296135630416268,,0
binary_2,Jamie,Taylor,1993-05-03,485.226.7102x10815,meghanrussell@example.net,,,CA,27537,-3.376195427553341,Rand Choice 1,,0.7691215199319633,,-3.376195427553341,0.7963603286208645,G6,label num hi 11,0.580279177983192,constant_value,0.07907487252105216,q_const_0,1.822420118559243,278.51317801337945,label num lo 1,2.866933114353782,High,,56896.136800711334,constant_value,0.7691215199319633,Q4,West,q_const_0,1.1092666879216917,,1.9167968857907403,1.9818516834011406,1.0643102559556243,1
binary_1,,Espinoza,1988-06-13,+1-788-378-7690x83626,elizabethdavis@example.com,,,IA,03012,-1.3993235499437282,Rand Choice 2,,-2.349358730004683,-0.043290152917596324,-1.3993235499437282,0.3558752400417946,G1,label num hi 6,0.17036491524432307,constant_value,0.6852145353330039,q_const_0,1.5146003625417217,245.69099461013693,label num lo 4,-4.395536964060661,Low,-0.3483260446672579,43683.086294841414,constant_value,-2.349358730004683,Q1,West,q_const_0,-0.8485174695369122,,2.592071847982772,-0.17397112339834875,-0.5894500618403585,0
binary_1,Amy,,2008-01-12,(868)704-9782x031,,,,SD,58939,-1.6773343787970687,Rand Choice 1,0.5590882772250041,0.8753983302741724,,-1.6773343787970687,0.8737715793405272,G5,,0.4698559621613179,constant_value,1.3047344103918916,q_const_0,-1.2163068854953827,304.96824594373413,label num lo 2,2.5925629762130313,High,-0.7132568284627034,46636.67186672902,constant_value,0.8753983302741724,Q4,,q_const_0,-0.8722609322547031,Tuesday,3.1263805966081955,2.0583697096775437,-0.4498357882876109,1
binary_1,Stephanie,Henderson,1947-02-24,,matthewnash@example.org,46533 Jessica Corners,Daviston,KY,26499,0.2286550428824241,Rand Choice 2,,0.43356823535641886,0.2452233512971542,0.2286550428824241,0.6429386329294526,G5,label num hi 11,0.694540294608619,constant_value,1.7690752183555842,q_const_0,3.2829959601546297,217.86347075735003,label num lo 4,1.083197705236904,High,,51155.65893741318,constant_value,0.43356823535641886,,East,q_const_0,-0.025991000472890963,Sunday,3.0712465902473043,5.861932096074415,0.9067476553469033,1
binary_2,Timothy,Osborne,1928-07-22,4666533977,collinselizabeth@example.com,,,WV,99083,1.7817163927762294,Rand Choice 2,,1.6677503754218048,0.7408003218435179,1.7817163927762294,0.9640032350312504,G6,label num hi 9,0.8863893711867471,constant_value,-1.901722803000195,q_const_0,4.609451535921694,330.1607827034375,,3.267364942195064,,,63199.810780625594,constant_value,1.6677503754218048,Q4,North,q_const_0,-0.4256100564140567,Monday,1.3580536948519188,10.075350987143366,0.511587124559987,1
binary_1,,Herring,1910-07-08,(334)452-1828,johnhubbard@example.net,,Ramirezmouth,VI,07510,1.2242701016789117,Rand Choice 1,-2.1791941272329636,-0.9116519713218493,-3.301860512758427,1.2242701016789117,0.28054778990901297,G3,label num hi 5,0.2987172686643359,constant_value,1.3040037940008917,q_const_0,1.465382373529828,,label num lo 2,-2.091825739752922,,,67251.07409509462,constant_value,-0.9116519713218493,Q2,,q_const_0,0.5504521040167519,Saturday,-2.564237435546973,4.210451643818125,0.9303646355044888,0
binary_1,Melody,Sims,1979-10-15,641.392.2835,susanhays@example.com,95093 Christensen Springs Suite 520,North Robert,WY,20421,-0.25289253930109845,Rand Choice 1,,1.0296428768619732,0.9006947834509401,-0.25289253930109845,0.8954666001845417,G5,label num hi 1,0.9376020062831509,constant_value,6.148176342002282,q_const_0,1.2820883160630974,303.2478564546348,,2.502001091725201,High,4.092670017641432,52236.02490051058,constant_value,1.0296428768619732,Q4,,q_const_0,-1.1406904527666164,,2.9425127041505155,0.484840964324206,,0
